,smiles,logP,qed,SAS
271,CC(C)CC(=O)OC(COc1c2occc2cc2ccc(=O)oc12)C(C)(C)O,0,0,0
272,O=C(O)c1cccc(Oc2ccccc2)c1,0,0,0
273,NC(CSSC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)O)C(=O)O,0,0,0
274,CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,0,0,0
275,CS(=O)(=O)N=C(O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],0,0,0
276,O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,0,0,0
277,CC(C)=CCCC1(C)C=Cc2c(c(C)cc3c2[nH]c2cc(O)ccc23)O1,0,0,0
278,COP(=S)(OC)Oc1ccc([N+](=O)[O-])cc1,0,0,0
279,Nc1nc2c(ncn2[C@H]2C[C@H](O)[C@@H](COP(=O)(O)O)O2)c(=O)[nH]1,0,0,0
280,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,0,0,0
281,COc1cc2c(c3oc(=O)c4c(c13)CCC4=O)[C@@H]1C=CO[C@@H]1O2,0,0,0
282,O=c1ncnc2[nH][nH]cc1-2,0,0,0
283,Cc1ccc(C(=O)c2ccc(CC(=O)O)n2C)cc1,0,0,0
284,CCC1=NC2CC3(C(=O)N(OC)c4ccccc43)C3CC1C2CO3,0,0,0
285,O[C@@H]1[C@@H](O)[C@@H]2OC[C@@H](O2)[C@H]1O,0,0,0
286,O=C(O)[C@H]1O[C@@H](Oc2c[nH]c3ccccc23)[C@H](O)[C@@H](O)[C@@H]1O,0,0,0
287,CCC(C(=O)O)C(=O)O,0,0,0
288,CCCCCCCCCCCCCCCCO,0,0,0
289,Cn1sccc1=O,0,0,0
290,CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1,0,0,0
291,OCC(O)CN1CCN(c2ccccc2)CC1,0,0,0
292,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1C(NC(C)=O)CC2,0,0,0
293,O=C(c1ccccc1)c1ccc(O)cc1O,0,0,0
294,CCN=c1nc(Cl)[nH]c(=NCC)[nH]1,0,0,0
295,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,0,0,0
296,CCCCCCCCCCCCC/C=C\C(O)C(CO[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)NC(=O)CCCCCCCCCCCCCCC,0,0,0
297,CC(C)(Oc1ccc(Cl)cc1)C(=O)O,0,0,0
298,CCCCCCCCCCCCCCCC(=O)OCC(O)C1OCC(O)C1O,0,0,0
299,CO[C@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1)[C@H]2O5,0,0,0
300,O=C(O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)COP(=O)(O)O,0,0,0
301,COc1ccc(-c2nc3cc(C4=NN=C(O)CC4C)ccc3[nH]2)cc1,0,0,0
302,CCC(C)(O)C(=O)O,0,0,0
303,Oc1nc2ccccc2s1,0,0,0
304,CCCCCCCC1CCCC(=O)O1,0,0,0
305,CC(O)C(=O)Nc1c(I)c(C(=O)NC(CO)CO)c(I)c(C(=O)NC(CO)CO)c1I,0,0,0
306,O=C1CC[C@@H](C(=O)O)N1,0,0,0
307,CC1CCC2C(C)C3C(CC4C5CC=C6CC(OC7OC(CO)C(OC8OC(C)C(O)C(O)C8O)C(O)C7OC7OC(C)C(O)C(O)C7O)CCC6(C)C5CCC43C)N2C1,0,0,0
308,O=C(O)C1CC(O)C=N1,0,0,0
309,CCCCCCC(O)CC(=O)O,0,0,0
310,NS(=O)(=O)Cc1noc2ccccc12,0,0,0
311,CC(C)CC(NC(=O)C(N)CO)C(=O)O,0,0,0
312,O=C1c2cccc(O)c2C(=O)c2c(O)cccc21,0,0,0
313,Oc1ccc(C=Cc2cc(O)cc3c2C(c2cc(O)cc(O)c2)C(c2ccc(O)cc2)O3)cc1,0,0,0
314,NC(=O)NO,0,0,0
315,CC(=O)NCCCCNCCCN,0,0,0
316,CCCCCCCCCCCCCCCCOC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(C)=O,0,0,0
317,O=C(C=Cc1ccc(O)c(O)c1)OC1CC(OC(=O)C=Cc2ccc(O)c(O)c2)(C(=O)O)CC(O)C1O,0,0,0
318,O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H]1C[C@@](OC(=O)/C=C/c2ccc(O)c(O)c2)(C(=O)O)C[C@@H](O)[C@@H]1O,0,0,0
319,O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H]1C[C@](OC(=O)/C=C/c2ccc(O)c(O)c2)(C(=O)O)C[C@@H](O)[C@H]1O,0,0,0
320,COc1ccc(-c2cc(=O)c3c(O)cc(O)c(C4OC(CO)C(O)C(O)C4OC4OC(C)C(O)C(O)C4O)c3o2)cc1,0,0,0
321,CC=CC(=O)N(CC)c1ccccc1C,0,0,0
322,CC(C)=CCOP(=O)(O)OP(=O)(O)O,0,0,0
323,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@H]43)[C@@H]1CC[C@@H]2O,0,0,0
324,CNC(=O)Oc1cccc2ccccc12,0,0,0
325,CC1COCc2cc3c(cc21)C(C)(C)C(C)C3(C)C,0,0,0
326,CCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCCCCCCCCCCCC,0,0,0
327,CCCCCCCCCCCCC/C=C/[C@@H](O)[C@H](COP(=O)(O)O)NC(=O)CCCCCCCCCCC,0,0,0
328,COc1cc([C@H](O)C(=O)O)ccc1O,0,0,0
329,CC(Cc1ccccc1)(NC(=O)CN)c1ccccc1,0,0,0
330,C=CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\O)c3csc(N)n3)[C@H]2SC1,0,0,0
331,COc1ccc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc1-c1c(O)cc(O)c2c(=O)cc(-c3ccc(O)cc3)oc12,0,0,0
332,O=C(O)c1ccnc2ccccc12,0,0,0
333,OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O,0,0,0
334,OC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@H](O)[C@@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O,0,0,0
335,OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@H]1O,0,0,0
336,OCC1OC(OC2C(CO)OC(O)C(O)C2O)C(O)C(O)C1O,0,0,0
337,OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@H]1O,0,0,0
338,CC(Oc1c(Cl)cccc1Cl)C1=NCCN1,0,0,0
339,OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,0,0,0
340,COC1=C(OC)C(=O)C(CCCCCCCCCCO)=C(C)C1=O,0,0,0
341,O=C1NCC(=O)N2CCC[C@@H]12,0,0,0
342,O=C1NCC(=O)N2CCCC12,0,0,0
343,CC1(C)Oc2cc3oc(-c4cc(O)cc(O)c4)cc3cc2CC1O,0,0,0
344,NC(=O)CC[C@H](N)C(=O)O,0,0,0
345,NC(=O)CC[C@@H](N)C(=O)O,0,0,0
346,C[N+](C)(C)CCOP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@H](O)[C@@H]1O,0,0,0
347,CC(=O)Oc1ccccc1C(=O)O,0,0,0
348,Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1,0,0,0
349,CCC1CN2CCc3cc(OC)c(OC)cc3C2CC1CC1NCCc2cc(O)c(OC)cc21,0,0,0
350,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,0,0,0
351,COc1cc(O)cc2c1C(=O)c1c(O)cc(CO)cc1C2=O,0,0,0
352,NC[C@H](O)c1ccc(O)c(O)c1,0,0,0
353,COc1ccc2c(OC)c3ccoc3nc2c1OC,0,0,0
354,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2OCN4C)CC1,0,0,0
355,O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12,0,0,0
356,CC(c1cc2ccccc2s1)N(O)C(N)=O,0,0,0
357,CS(=O)CCCCC(=NOS(=O)(=O)O)SC1OC(CO)C(O)C(O)C1O,0,0,0
358,CS(=O)CCCC/C(=N/OS(=O)(=O)O)S[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,0,0,0
359,CO[C@H]1O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]([C@H]1C)[C@@]24OO3,0,0,0
360,Cn1c(=O)c2c(ncn2CCO)n(C)c1=O,0,0,0
361,COc1cc(C2c3c(cc(OC)c(O)c3OC)CC(CO)C2COC2OCC(O)C(O)C2O)cc(OC)c1O,0,0,0
362,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,0,0,0
363,Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O,0,0,0
364,CC(C)CCN,0,0,0
365,CC1(C)C[C@@H]1C(=O)N/C(=C\CCCCSC[C@H](N)C(=O)O)C(=O)O,0,0,0
366,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC[C@]1(C)CCc2cc(O)c(C)c(C)c2O1,0,0,0
367,CC(C)C(N)C(=O)NC(Cc1ccccc1)C(=O)O,0,0,0
368,CC(=O)CCC(=O)O,0,0,0
369,O=C(O)CCCc1ccc(N(CCCl)CCCl)cc1,0,0,0
370,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,0,0,0
371,CC1(C)O[C@]2(C)CC[C@H]1CC2,0,0,0
372,OC(=Nc1ccc(Cl)c(Cl)c1)c1cc(Cl)cc(Cl)c1O,0,0,0
373,Cc1cccc(C)c1NC1=NCCCS1,0,0,0
374,CC(O)(CC(=O)O)CC(=O)OCC1OC(Oc2c(-c3ccc(O)cc3)oc3cc(O)cc(O)c3c2=O)C(O)C(O)C1O,0,0,0
375,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC5CCCC5)ccc4[C@H]3CC[C@@]21C,0,0,0
376,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1,0,0,0
377,O=C1c2ccccc2-c2cccc3cccc1c23,0,0,0
378,COc1cc2c(c3oc(=O)c4c(c13)CCC4=O)C1CCOC1O2,0,0,0
379,O=C(O)CCCCCCCCCCCCC(=O)O,0,0,0
380,CSC,0,0,0
381,CSCCC(=O)C(=O)O,0,0,0
382,CC[C@@H](C)[C@H](N)C(=O)O,0,0,0
383,CCC(C)C(N)C(=O)O,0,0,0
384,CC[C@H](C)[C@H](N)C(=O)O,0,0,0
385,N#CCCN,0,0,0
386,CCCCC(CC)COC(=O)c1ccccc1C(=O)O,0,0,0
387,Nc1nc2c(ncn2[C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)O)O2)c(=O)[nH]1,0,0,0
388,C[C@@H](CO)C(=O)O,0,0,0
389,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)[C@H](O)[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,0,0,0
390,O=C(O)Cc1cc(O)ccc1Nc1c(Cl)cccc1Cl,0,0,0
391,CC(=O)Oc1ccc2c(C)cc(=O)oc2c1,0,0,0
392,c1ccc2c(c1)[nH]c1ccccc12,0,0,0
393,CC(NC(C)C(=O)O)C(=O)O,0,0,0
394,Cc1cc(O)nc(C(C)C)n1,0,0,0
395,CC1(C)CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1,0,0,0
396,CCCCCCCC/C=C\CCCCCCCC(=O)OCC(COC(=O)CCCCCCC/C=C\CCCCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,0,0,0
397,CC(C)(C)NCC(O)COc1cccc2c1C[C@H](O)[C@H](O)C2,0,0,0
398,COC1=CC2C3Cc4ccc(OC)c(O)c4C2(CCN3C)CC1=O,0,0,0
399,CC(=O)OCC1OC(Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)C(O)C(O)C1O,0,0,0
400,CC(=O)OC[C@H]1O[C@@H](Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)[C@H](O)[C@@H](O)[C@@H]1O,0,0,0
401,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,0,0,0
402,CC1OC(OCC2OC(Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)C(O)C(O)C2O)C(O)C(O)C1O,0,0,0
403,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2c(OC3OC(CO)C(O)C(O)C3O)c(O)cc(O)c12,0,0,0
404,Cc1ccc(Cl)c(Nc2ccccc2C(=O)O)c1Cl,0,0,0
405,O=C1C(CCS(=O)c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1,0,0,0
406,C=CCS(=O)CC(NCC1(O)OCC(O)C(O)C1O)C(=O)O,0,0,0
407,Oc1cc(O)cc(/C=C/c2ccc(O)c(O)c2)c1,0,0,0
408,CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN(C)C)OC(=O)CCCCCCCCCCCCCCC,0,0,0
409,OCCc1c[nH]c2ccc(O)cc12,0,0,0
410,CC(C)COC(=O)c1ccccc1C(=O)OCC(C)C,0,0,0
411,c1ccc2scnc2c1,0,0,0
412,CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,0,0,0
413,Cn1cc(C(N)=O)ccc1=O,0,0,0
414,CC1(C)O[C@@H]2[C@@H](CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@H]23)O1,0,0,0
415,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,0,0,0
416,N[C@@H](Cc1ccc(O)c([N+](=O)[O-])c1)C(=O)O,0,0,0
417,O=C1CC(c2ccc(O)cc2)Oc2ccccc21,0,0,0
418,CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)c(N)c1[N+](=O)[O-],0,0,0
419,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,0,0,0
420,COc1cc(O)c(C(=O)/C=C/c2ccccc2)c(OC)c1,0,0,0
421,CCC(C(=O)O)c1ccccc1,0,0,0
422,Cc1ccccc1C(=O)O,0,0,0
423,COc1cc(C2OC(c3ccc(O)c(OC)c3)C(C)C2C)ccc1O,0,0,0
424,C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,0,0,0
425,Cc1ccccc1C(=O)NCC(=O)O,0,0,0
426,CC(=O)N[C@@H](CCC(=O)O)C(=O)O,0,0,0
427,CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1,0,0,0
428,CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1,0,0,0
429,COc1cc2cc(Oc3ccc4ccc(=O)oc4c3)c(=O)oc2cc1O,0,0,0
430,CC1(C)CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(OC7OC(CO)C(O)C7O)C(O)C6O)C(C)(C)C5CCC43C)C2C1,0,0,0
431,CC1(C)[C@@H]2CC[C@@]1(C)[C@H](O)C2,0,0,0
432,CC(C)C1(C)NC(c2ncccc2C(=O)O)=NC1=O,0,0,0
433,N=C(N)NCC(=O)O,0,0,0
434,CCC(C)(C)C1C(=O)N2CCCC2C2(O)OC(NC(=O)C3CC4c5cccc6[nH]cc(c56)CC4N(C)C3)(C(C)C)C(=O)N12,0,0,0
435,C[C@]12CC[C@H](O)CC1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,0,0,0
436,C[C@]12CC[C@@H](O)C[C@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,0,0,0
437,C[C@]12CC[C@@H](O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,0,0,0
438,C[C@]12CC[C@H](O)C[C@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,0,0,0
439,COc1ccc(-c2oc3cc(OC)c(OC)c(O)c3c(=O)c2OC)cc1O,0,0,0
440,C=CCc1ccc(OC)cc1,0,0,0
441,OC[C@H]1O[C@@H](O[C@@H]2[C@@H](CO)O[C@](O)(CO)[C@H]2O)[C@H](O)[C@@H](O)[C@H]1O,0,0,0
442,CCCCC/C=C/C(=O)O[C@@H](CC(=O)[O-])C[N+](C)(C)C,0,0,0
443,N[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]1O,0,0,0
444,N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O,0,0,0
445,CCCCCCCC(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C,0,0,0
446,O=C1CC(c2ccc(O)c(O)c2)Oc2cc(O)ccc21,0,0,0
447,COc1ccc2c(c1O)-c1c(OC)c(OC)cc3c1[C@H](C2)N(C)CC3,0,0,0
448,CC1(C)[C@@H]2CC[C@@]1(C)C(=O)C2,0,0,0
449,CN(C)CCOC(c1ccccc1)c1ccccc1,0,0,0
450,C[C@@H](c1ncncc1F)[C@](O)(Cn1cncn1)c1ccc(F)cc1F,0,0,0
451,CN[C@@H]1[C@H](O)[C@H](NC)[C@H]2O[C@@]3(O)C(=O)C[C@@H](C)O[C@H]3O[C@@H]2[C@H]1O,0,0,0
452,NS(=O)(=O)c1ccccc1,0,0,0
453,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O,0,0,0
454,c1ccc(-c2ccc(C(c3ccccc3)n3ccnc3)cc2)cc1,0,0,0
455,Oc1c(Br)cc(Br)cc1Br,0,0,0
456,CC1OC(Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,0,0,0
457,CC(C)c1ccc(C(=O)O)cc1,0,0,0
458,CSCC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)O,0,0,0
459,CCCCC(C)C(OC(=O)CC(CC(=O)O)C(=O)O)C(CC(C)CC(O)CCCCC(O)CC(O)C(C)N)OC(=O)CC(CC(=O)O)C(=O)O,0,0,0
460,CSCCCCCCCN=C=S,0,0,0
461,CCCc1oc(CCC(=O)O)c(C(=O)O)c1C,0,0,0
462,COC(=O)c1ccccc1OC,0,0,0
463,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@@H](O)COP(=O)(O)OCCN,0,0,0
464,Oc1ccc(I)cc1,0,0,0
465,Cc1cc(=O)oc2cc(OS(=O)(=O)O)ccc12,0,0,0
466,OC[C@@]1(O)OC[C@@H](O)[C@H](O)[C@@H]1O,0,0,0
467,OC[C@@]1(O)OC[C@H](O)[C@@H](O)[C@@H]1O,0,0,0
468,O=C(O)C(O)c1cccc(O)c1,0,0,0
469,COC1=CC(=O)OC(CCc2ccc(OC)c(OC)c2)C1,0,0,0
470,COc1cc(C=O)ccc1OC(=O)C(C)C,0,0,0
471,CS(=O)CCCCCCCN=C=S,0,0,0
472,CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,0,0,0
473,CC(C)[C@H](N)C(=O)OCCOCn1cnc2c(=O)nc(N)[nH]c21,0,0,0
474,CCOc1cc(C(C)(C)C)ccc1C1COC(c2c(F)cccc2F)=N1,0,0,0
475,CCCCCOC(=O)Nc1nc(=O)n([C@@H]2O[C@H](C)[C@@H](O)[C@H]2O)cc1F,0,0,0
476,CC(=O)Nc1ccc(OS(=O)(=O)O)cc1,0,0,0
477,Cc1cc(O)cc2c1O[C@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)CC2,0,0,0
478,CC(CN1CCN(CCOCCO)CC1)CN1c2ccccc2Sc2ccccc21,0,0,0
479,Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,0,0,0
480,CCCCCC(=O)NCC(=O)O,0,0,0
481,Cc1cc(Cl)ccc1N=CN(C)C,0,0,0
482,O=C(O)c1ccc(Cl)cc1,0,0,0
483,CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1)[C@H](C(=O)O)C(C)C,0,0,0
484,COc1c(O)cc2oc(-c3ccc(O)c(O)c3)c(OC3OC(COC4OC(CO)C(O)C(O)C4O)C(O)C(O)C3O)c(=O)c2c1O,0,0,0
485,COc1cccc(OC)c1-c1cc(=O)c2c(O)c(OC)ccc2o1,0,0,0
486,CCC(C)Nc1c([N+](=O)[O-])cc(C(C)(C)C)cc1[N+](=O)[O-],0,0,0
487,CC(C)CC(N(C)C)C1(c2ccc(Cl)cc2)CCC1,0,0,0
488,CC#Cc1cc(C)nc(Nc2ccccc2)n1,0,0,0
489,CCC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,0,0,0
490,Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)O)O1,0,0,0
491,C[C@]12CC[C@H]3[C@@H](CC[C@@]45O[C@@H]4C(O)=C(C#N)C[C@]35C)[C@@H]1CC[C@@H]2O,0,0,0
492,COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,0,0,0
493,Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1,0,0,0
494,Oc1ccc2c(c1)Cc1ccccc1-2,0,0,0
495,CCCN1C[C@H](CSC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,0,0,0
496,CN(C)P(=O)(N(C)C)N(C)C,0,0,0
497,O=C(O)COc1ccc2ccccc2c1,0,0,0
498,CC(C)=CCCC(C)(O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3C(OC3OC(CO)C(O)C(O)C3OC3OC(CO)C(O)C(O)C3O)CC12C,0,0,0
499,CC(C)=CCc1cc(C2CC(=O)c3c(O)cc(O)c(CC=C(C)C)c3O2)cc(O)c1O,0,0,0
500,CC(=O)Nc1ccc(OCC(O)CNC(C)C)cc1,0,0,0
501,OCCc1c[nH]c2ccccc12,0,0,0
502,Oc1c(I)cc(Cl)c2cccnc12,0,0,0
503,CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,0,0,0
504,CCCCCCCCCCCCC/C=C/[C@@H](O)[C@@H](N)CO,0,0,0
505,CC1(C(=O)O)CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1,0,0,0
506,CC1(C)[C@@H](O)CC[C@]2(C)[C@H]3C(=O)C=C4[C@H]5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,0,0,0
507,CC1(C)C2CC[C@]3(C)C(C(=O)C=C4C5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@]43C)[C@@]2(C)CC[C@@H]1O,0,0,0
508,CC(CN1c2ccccc2Sc2ccccc21)N(C)C,0,0,0
509,CC(C)=CCc1cc(C2CC(=O)c3c(O)cc(O)cc3O2)ccc1O,0,0,0
510,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O,0,0,0
511,CNC(=O)CSP(=S)(OC)OC,0,0,0
512,Cc1nnc(-c2ccccc2)c(=O)n1N,0,0,0
513,CCc1nccnc1CC,0,0,0
514,O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1,0,0,0
515,CC(C)NCC(O)c1ccc(N)c(C#N)c1,0,0,0
516,CCN1CC2(COC)C(O)CC(OC)C34C5CC6(O)C(OC)C(O)C(OC(C)=O)(C5C6OC(=O)c5ccccc5)C(C(OC)C23)C14,0,0,0
517,CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1,0,0,0
518,CS(=O)CCCCCCCCN=C=S,0,0,0
519,CC(=O)c1cc(C(C)(C)C)cc2c1CCC2(C)C,0,0,0
520,COc1ccc2[nH]cc(CC(=O)O)c2c1,0,0,0
521,O=C(O)c1c(O)cccc1O,0,0,0
522,O=C(CCCCCC/C=C/c1ccc2c(c1)OCO2)N1CCCCC1,0,0,0
523,NNC(=O)c1ccncc1,0,0,0
524,O=c1c(-c2ccccc2)coc2cc(O)cc(O)c12,0,0,0
525,COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(O)[C@@H](C2)N(C)CC[C@]314,0,0,0
526,C=C(C)C1CNC(C(=O)O)C1CC(=O)O,0,0,0
527,C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,0,0,0
528,O=S(=O)(O)CCS,0,0,0
529,c1ccc(CNc2ncnc3[nH]cnc23)cc1,0,0,0
530,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)CO)c2cc1C,0,0,0
531,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)CO)c2cc1C,0,0,0
532,O=P(O)(O)OC[C@H](O)CO,0,0,0
533,NC(=O)NC(NC(N)=O)C(=O)O,0,0,0
534,C=CCC1(C(C)CCC)C(=O)NC(=O)NC1=O,0,0,0
535,CC12CC3CC(C)(C1)CC(N)(C3)C2,0,0,0
536,COc1cc(NC(C)CCC(=O)O)c2ncccc2c1,0,0,0
537,O=C(O)c1ccc([N+](=O)[O-])cc1,0,0,0
538,CC(=O)C1=CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,0,0,0
539,O=C(O)CCCCCCCCCCCC(=O)O,0,0,0
540,O=C(/C=C/c1ccc(O)cc1)O[C@@H]1C[C@@](O)(C(=O)O)C[C@@H](O)[C@@H]1O,0,0,0
541,CC(C)[C@H](NC(=O)CN)C(=O)O,0,0,0
542,CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,0,0,0
543,CCCCCCc1ccc(O)cc1O,0,0,0
544,C[N+]1(C)C[C@H](O)C[C@H]1C(=O)[O-],0,0,0
545,COc1ccc(C=O)c2ccccc12,0,0,0
546,CN(C)CCC=C1c2ccccc2COc2ccccc21,0,0,0
547,CC[N+](CC)(CC)CCOc1cccc(OCC[N+](CC)(CC)CC)c1OCC[N+](CC)(CC)CC,0,0,0
548,COc1cc(-c2cc(=O)c3c(O)c(C4OC(CO)C(O)C(O)C4OC4OC(CO)C(O)C(O)C4O)c(O)cc3o2)ccc1O,0,0,0
